LAMMPS data file via write_data, version 7 Feb 2024, timestep = 20000, units = real

9705 atoms
3 atom types

0 40 xlo xhi
0 40 ylo yhi
-5 100 zlo zhi

Masses

1 15.9994 
2 1.008 
3 1e-100 

Atoms # charge (atom-ID molecule-ID atom-type q x y z nx ny nz)

1	1	1	0	36.70498961	12.98341676	40.13778378	0	0	0
2	1	2	0.241	36.29266554	12.18793778	39.80098901	0	0	0
3	1	2	0.241	36.53492041	12.96163894	41.07950076	0	0	0
4	1	3	-0.241	36.41842174	13.55241179	39.84775153	0	0	0
5	1	3	-0.241	37.39330229	12.9781794	40.0105304	0	0	0
6	2	1	0	38.02095501	36.69708277	3.696641107	0	0	0
7	2	2	0.241	37.45308594	35.95733515	3.912341962	0	0	0
8	2	2	0.241	38.7815168	36.59035488	4.26794102	0	0	0
9	2	3	-0.241	37.69700244	37.30380351	3.826794407	0	0	0
10	2	3	-0.241	38.21198485	36.67427526	3.023601278	0	0	0
11	3	1	0	36.17939395	33.97889086	13.35854966	0	0	0
12	3	2	0.241	36.6885849	34.64588661	13.81906016	0	0	0
13	3	2	0.241	35.33450191	34.39594372	13.18986939	0	0	0
14	3	3	-0.241	36.0989243	33.4096235	13.75786721	0	0	0
15	3	3	-0.241	36.49143593	33.80036302	12.75792265	0	0	0
16	4	1	0	3.331966684	27.15281607	22.92480445	0	0	0
17	4	2	0.241	2.846211813	26.47437688	22.45577231	0	0	0
18	4	2	0.241	3.026824507	27.97502962	22.541292	0	0	0
19	4	3	-0.241	4.02091539	27.07540826	22.82809403	0	0	0
20	4	3	-0.241	3.18859223	27.13104586	23.60961466	0	0	0
21	5	1	0	10.85214121	8.313157031	39.48069415	0	0	0
22	5	2	0.241	9.935731119	8.087014018	39.63969275	0	0	0
23	5	2	0.241	10.93710741	8.314314419	38.527275	0	0	0
24	5	3	-0.241	11.27772848	7.836453797	39.76639452	0	0	0
25	5	3	-0.241	11.0000981	8.945059179	39.74299861	0	0	0
26	6	1	0	12.14472444	19.85417629	27.61320749	0	0	0
27	6	2	0.241	12.27956018	19.66196384	28.54116351	0	0	0
28	6	2	0.241	11.48267676	19.22302799	27.33111998	0	0	0
29	6	3	-0.241	12.73890096	19.76679525	27.25360493	0	0	0
30	6	3	-0.241	11.91422768	20.50952561	27.52727896	0	0	0
31	7	1	0	24.87921018	18.91605519	13.94047637	0	0	0
32	7	2	0.241	25.16821539	19.8195729	14.06838417	0	0	0
33	7	2	0.241	24.02634857	18.99510376	13.51315089	0	0	0
34	7	3	-0.241	24.8183819	18.58644625	14.5550112	0	0	0
35	7	3	-0.241	25.32899621	18.56787317	13.53248494	0	0	0
36	8	1	0	23.75455487	11.13027675	27.74799924	0	0	0
37	8	2	0.241	23.06326243	11.18295663	27.08802327	0	0	0
38	8	2	0.241	23.73500975	11.9819196	28.18452085	0	0	0
39	8	3	-0.241	24.37672846	11.02113033	27.44636656	0	0	0
40	8	3	-0.241	23.62272912	10.61560593	28.20377454	0	0	0
41	9	1	0	4.584498118	21.19923593	4.389741141	0	0	0
42	9	2	0.241	5.238383234	21.89138315	4.291786281	0	0	0
43	9	2	0.241	3.99116619	21.52374528	5.067147651	0	0	0
44	9	3	-0.241	4.886222185	20.60060879	4.591243821	0	0	0
45	9	3	-0.241	4.241003432	21.09655605	3.788522847	0	0	0
46	10	1	0	22.36895673	6.699660728	25.97563001	0	0	0
47	10	2	0.241	22.7042042	7.371343085	25.38176082	0	0	0
48	10	2	0.241	23.0621111	6.586741178	26.62602595	0	0	0
49	10	3	-0.241	22.25254322	6.101182414	25.63173062	0	0	0
50	10	3	-0.241	21.77596114	6.912694943	26.2805363	0	0	0
51	11	1	0	37.92000871	13.69058484	25.59094527	0	0	0
52	11	2	0.241	37.87988605	14.48623789	25.06032765	0	0	0
53	11	2	0.241	38.85529557	13.505147	25.67508787	0	0	0
54	11	3	-0.241	37.59099439	13.16250009	25.27020976	0	0	0
55	11	3	-0.241	37.63152354	13.79773274	26.21966685	0	0	0
56	12	1	0	19.39372113	2.681227417	5.697342005	0	0	0
57	12	2	0.241	18.46597412	2.809735467	5.499858233	0	0	0
58	12	2	0.241	19.81804458	2.639985092	4.840325462	0	0	0
59	12	3	-0.241	19.49114031	2.084790275	6.050566342	0	0	0
60	12	3	-0.241	19.64357209	3.217467177	6.07152994	0	0	0
61	13	1	0	22.74738256	5.823993865	6.750806755	0	0	0
62	13	2	0.241	23.60266544	5.661467023	7.148682249	0	0	0
63	13	2	0.241	22.86021845	6.640698122	6.264503457	0	0	0
64	13	3	-0.241	22.25501161	5.895305796	7.243229999	0	0	0
65	13	3	-0.241	22.57192871	5.301419215	6.319382516	0	0	0
66	14	1	0	16.0172557	10.33714025	10.12000176	0	0	0
67	14	2	0.241	16.03214345	11.19579555	10.54275239	0	0	0
68	14	2	0.241	16.52541122	9.773556011	10.70342223	0	0	0
69	14	3	-0.241	16.31318609	10.36819806	9.486396347	0	0	0
70	14	3	-0.241	15.36052117	10.1025374	10.0595332	0	0	0
71	15	1	0	22.97024973	2.360403331	30.18727846	0	0	0
72	15	2	0.241	23.05818328	1.55807816	29.67271973	0	0	0
73	15	2	0.241	23.15941821	3.064921961	29.56752249	0	0	0
74	15	3	-0.241	23.4286867	2.366531869	30.71623326	0	0	0
75	15	3	-0.241	22.32066306	2.42174341	30.44079325	0	0	0
76	16	1	0	23.37429029	15.23424714	11.16432337	0	0	0
77	16	2	0.241	24.01987244	14.53393744	11.06935659	0	0	0
78	16	2	0.241	22.57988982	14.88469429	10.76062873	0	0	0
79	16	3	-0.241	23.58640124	15.81290319	10.83241779	0	0	0
80	16	3	-0.241	23.26483677	15.37980415	11.8402141	0	0	0
81	17	1	0	34.46522459	7.120414937	16.84145711	0	0	0
82	17	2	0.241	34.73768708	6.300438116	16.42959441	0	0	0
83	17	2	0.241	34.53272789	7.773060097	16.14451645	0	0	0
84	17	3	-0.241	34.88942255	7.282575069	17.37414405	0	0	0
85	17	3	-0.241	33.80651245	7.073683034	17.07364159	0	0	0
86	18	1	0	24.76443994	35.50117305	37.54978935	0	0	0
87	18	2	0.241	25.0766201	34.82475125	38.15080997	0	0	0
88	18	2	0.241	25.55470256	35.97473604	37.2900746	0	0	0
89	18	3	-0.241	24.31399665	35.92944201	37.87178583	0	0	0
90	18	3	-0.241	24.45439942	35.21283954	36.99235428	0	0	0
91	19	1	0	21.93015197	29.1328295	27.42921901	0	0	0
92	19	2	0.241	22.58401075	29.83099395	27.39366926	0	0	0
93	19	2	0.241	21.09600313	29.57731337	27.27802887	0	0	0
94	19	3	-0.241	21.93449985	28.82152989	28.05617104	0	0	0
95	19	3	-0.241	22.05017126	28.65591083	26.93108334	0	0	0
96	20	1	0	9.189298928	11.6780053	17.13427011	0	0	0
97	20	2	0.241	8.458307939	11.90710701	16.56034219	0	0	0
98	20	2	0.241	9.275996575	10.72890796	17.04523961	0	0	0
99	20	3	-0.241	9.047376356	11.85233839	17.79718877	0	0	0
100	20	3	-0.241	9.775666018	12.00033747	16.92867146	0	0	0
101	21	1	0	32.2549048	19.87546949	11.50629097	0	0	0
102	21	2	0.241	33.00667673	20.17435907	12.01788911	0	0	0
103	21	2	0.241	31.49871304	20.0496379	12.06670873	0	0	0
104	21	3	-0.241	32.3069477	19.19153902	11.36655609	0	0	0
105	21	3	-0.241	32.20591077	20.23307651	10.90653102	0	0	0
106	22	1	0	15.15873467	11.36078815	26.38269176	0	0	0
107	22	2	0.241	15.84443185	11.72113561	25.82037712	0	0	0
108	22	2	0.241	14.54243331	12.08328637	26.50268192	0	0	0
109	22	3	-0.241	15.42445351	11.15760065	26.997593	0	0	0
110	22	3	-0.241	14.8451454	10.81701027	26.07291349	0	0	0
111	23	1	0	4.618552056	16.62513512	30.04891476	0	0	0
112	23	2	0.241	3.878368625	16.61215004	30.65570018	0	0	0
113	23	2	0.241	5.250008866	17.22005442	30.45334276	0	0	0
114	23	3	-0.241	4.420055832	16.86421536	29.42167072	0	0	0
115	23	3	-0.241	4.892049755	15.98462676	29.97860656	0	0	0
116	24	1	0	39.43434371	1.498809147	17.23376025	-1	0	0
117	24	2	0.241	39.97856867	1.500537059	16.44633097	-1	0	0
118	24	2	0.241	38.58858266	1.83883303	16.94169744	-1	0	0
119	24	3	-0.241	39.71054974	1.912499575	17.7262698	-1	0	0
120	24	3	-0.241	39.3661424	0.849372514	17.48590274	-1	0	0
121	25	1	0	26.58238473	18.10691686	26.22691645	0	0	0
122	25	2	0.241	26.82007228	18.20662794	25.30507535	0	0	0
123	25	2	0.241	25.63816611	17.95021914	26.21570455	0	0	0
124	25	3	-0.241	26.73227225	18.68916853	26.58540203	0	0	0
125	25	3	-0.241	26.91987436	17.56397554	26.5120667	0	0	0
126	26	1	0	3.079405026	27.14950566	3.325169837	0	0	0
127	26	2	0.241	3.99998673	26.93510087	3.174210937	0	0	0
128	26	2	0.241	2.683627951	26.32425718	3.605444927	0	0	0
129	26	3	-0.241	2.779397542	27.38033005	2.736348297	0	0	0
130	26	3	-0.241	3.017393339	27.6358518	3.824786868	0	0	0
131	27	1	0	30.30262969	29.30110887	37.7067756	0	0	0
132	27	2	0.241	31.23689303	29.46929568	37.82963279	0	0	0
133	27	2	0.241	29.88688274	30.15439776	37.83039284	0	0	0
134	27	3	-0.241	30.06963422	28.84146008	38.18051739	0	0	0
135	27	3	-0.241	30.17794372	29.05612634	37.06301154	0	0	0
136	28	1	0	27.13057065	13.74805179	6.312971214	0	0	0
137	28	2	0.241	27.53169097	14.09506541	7.109785312	0	0	0
138	28	2	0.241	26.21539599	13.59870976	6.550418	0	0	0
139	28	3	-0.241	27.43764696	13.14860353	6.122285283	0	0	0
140	28	3	-0.241	27.17809777	14.21114281	5.790206378	0	0	0
141	29	1	0	30.3132258	38.92165146	12.91472329	0	0	0
142	29	2	0.241	30.6298017	39.65288798	13.44510195	0	0	0
143	29	2	0.241	29.45915874	38.70570543	13.28911004	0	0	0
144	29	3	-0.241	30.74882208	38.3756608	12.96104042	0	0	0
145	29	3	-0.241	30.24840008	39.11218595	12.24428356	0	0	0
146	30	1	0	11.7909428	31.38863282	-0.063259397	0	0	0
147	30	2	0.241	12.03000662	32.23850624	0.306595081	0	0	0
148	30	2	0.241	11.25871155	31.60163909	-0.829801566	0	0	0
149	30	3	-0.241	11.42150478	31.01327585	0.397845672	0	0	0
150	30	3	-0.241	12.36261272	31.03079728	-0.250722544	0	0	0
151	31	1	0	17.79724812	32.54068101	28.37617835	0	0	0
152	31	2	0.241	17.71153568	32.67252724	29.3203704	0	0	0
153	31	2	0.241	16.90740288	32.64113557	28.03807628	0	0	0
154	31	3	-0.241	18.04388328	31.90048802	28.23718474	0	0	0
155	31	3	-0.241	18.22356925	33.02062896	28.09708079	0	0	0
156	32	1	0	13.73047416	28.22831618	5.324265462	0	0	0
157	32	2	0.241	13.15298715	28.76588552	5.866258668	0	0	0
158	32	2	0.241	13.15895708	27.87369872	4.643204991	0	0	0
159	32	3	-0.241	14.01470716	27.7121768	5.702163506	0	0	0
160	32	3	-0.241	14.23884374	28.61825224	5.042298386	0	0	0
161	33	1	0	39.4359451	34.93388008	26.013466	-1	0	0
162	33	2	0.241	0.152384871	35.47920677	26.33836834	0	0	0
163	33	2	0.241	38.72571246	35.07240631	26.640051	-1	0	0
164	33	3	-0.241	39.62498218	34.26005107	25.99881499	-1	0	0
165	33	3	-0.241	39.24262623	35.13597568	25.37176485	-1	0	0
166	34	1	0	36.05976952	8.564572979	36.29718656	0	0	0
167	34	2	0.241	35.17044661	8.766576917	36.00644983	0	0	0
168	34	2	0.241	35.94062504	7.978533343	37.04457589	0	0	0
169	34	3	-0.241	36.39509264	9.147650293	36.49102785	0	0	0
170	34	3	-0.241	36.42010438	8.246410029	35.78833853	0	0	0
171	35	1	0	18.23655221	12.68011989	13.07854263	0	0	0
172	35	2	0.241	18.33943658	13.63177289	13.07876551	0	0	0
173	35	2	0.241	17.29025849	12.54102773	13.11609586	0	0	0
174	35	3	-0.241	18.5504998	12.39723518	13.63658237	0	0	0
175	35	3	-0.241	18.50440275	12.40248628	12.4944443	0	0	0
176	36	1	0	33.2665512	25.55451531	34.94301372	0	0	0
177	36	2	0.241	33.33603073	26.3763681	34.45725735	0	0	0
178	36	2	0.241	33.0614814	24.89855277	34.27676437	0	0	0
179	36	3	-0.241	32.75515914	25.59131611	35.41958382	0	0	0
180	36	3	-0.241	33.87147573	25.40328058	35.26111679	0	0	0
181	37	1	0	21.10826876	24.94089573	36.71030912	0	0	0
182	37	2	0.241	21.7970536	24.83253314	37.36609999	0	0	0
183	37	2	0.241	20.49924122	24.22243228	36.88096787	0	0	0
184	37	3	-0.241	21.37244961	24.89296906	36.06385208	0	0	0
185	37	3	-0.241	20.78906996	25.55918108	36.78666714	0	0	0
186	38	1	0	35.79684463	8.619785551	30.14898518	0	0	0
187	38	2	0.241	35.00591485	8.439547309	30.6570924	0	0	0
188	38	2	0.241	35.50949981	9.222997041	29.46356741	0	0	0
189	38	3	-0.241	36.05085684	8.03048947	29.86933697	0	0	0
190	38	3	-0.241	36.2866446	8.917307483	30.55094524	0	0	0
191	39	1	0	18.11747682	28.43958256	33.3619354	0	0	0
192	39	2	0.241	18.61597049	27.97557278	34.03456284	0	0	0
193	39	2	0.241	18.76026152	29.00556353	32.93447541	0	0	0
194	39	3	-0.241	17.60633868	28.82031969	33.65136973	0	0	0
195	39	3	-0.241	17.84134172	27.98850396	32.90338039	0	0	0
196	40	1	0	1.270750811	4.63868831	14.09288829	0	0	0
197	40	2	0.241	1.326226221	4.269169733	13.21163511	0	0	0
198	40	2	0.241	2.173718821	4.638455155	14.41050031	0	0	0
199	40	3	-0.241	0.86441662	4.242105471	14.50229002	0	0	0
200	40	3	-0.241	1.015934411	5.290332191	14.07229584	0	0	0
201	41	1	0	9.994965159	30.13210319	1.792810052	0	0	0
202	41	2	0.241	9.33827507	30.81866657	1.909504212	0	0	0
203	41	2	0.241	10.57246507	30.46651895	1.106596803	0	0	0
204	41	3	-0.241	9.693546941	29.53300824	1.5922421	0	0	0
205	41	3	-0.241	10.35101011	30.02690933	2.386241969	0	0	0
206	42	1	0	36.65080831	25.15263869	22.79404553	0	0	0
207	42	2	0.241	37.01758515	25.68156765	22.08557	0	0	0
208	42	2	0.241	35.76670713	24.93540216	22.49840709	0	0	0
209	42	3	-0.241	36.62930121	25.51862065	23.39035907	0	0	0
210	42	3	-0.241	37.02917454	24.57164598	22.8903869	0	0	0
211	43	1	0	1.407062666	3.901580895	11.63223744	0	0	0
212	43	2	0.241	1.758653026	4.434730715	10.91924083	0	0	0
213	43	2	0.241	1.945709772	3.110333103	11.62837689	0	0	0
214	43	3	-0.241	0.735155484	3.744000017	11.5151725	0	0	0
215	43	3	-0.241	1.464868886	4.237202149	12.24380265	0	0	0
216	44	1	0	5.896860338	4.880941269	8.353002599	0	0	0
217	44	2	0.241	6.596754961	4.537680805	7.797531223	0	0	0
218	44	2	0.241	6.229246284	5.722492037	8.665317445	0	0	0
219	44	3	-0.241	5.772956495	4.449251621	8.889926317	0	0	0
220	44	3	-0.241	5.308679469	4.968901779	7.983812393	0	0	0
221	45	1	0	28.30098923	12.07170714	19.18555488	0	0	0
222	45	2	0.241	28.80586337	12.03676785	18.37308333	0	0	0
223	45	2	0.241	28.481592	12.94104372	19.54313736	0	0	0
224	45	3	-0.241	28.51164324	11.57303159	19.62933724	0	0	0
225	45	3	-0.241	27.61748156	11.99480124	19.05556276	0	0	0
226	46	1	0	12.33255192	35.15260039	13.65813493	0	0	0
227	46	2	0.241	12.0822744	36.07415704	13.72388585	0	0	0
228	46	2	0.241	12.52006581	34.88995847	14.55929331	0	0	0
229	46	3	-0.241	12.90046308	35.0786126	13.25564527	0	0	0
230	46	3	-0.241	11.80793619	34.77205758	13.39363407	0	0	0
231	47	1	0	12.634082	5.181837369	39.28887052	0	0	0
232	47	2	0.241	12.99072533	5.774523714	38.62723836	0	0	0
